date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:57:40	0/0	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2028%20Dec%202024%2019:57:40%20GMT	https://www.adroit-immo.com/images/flag/se.png	~/adroit/www.adroit-immo.com/images/flag/se.5f.delayed	(from https://www.adroit-immo.com/css/screen.css?v=1.9.2)
20:57:42	200070/200070	---M--	200	added ('OK')	image/jpeg	etag:%2230d86-60f487f2dd49b%22	https://www.adroit-immo.com/images/modules/jumbotron/1.jpg	~/adroit/www.adroit-immo.com/images/modules/jumbotron/1.jpg	(from https://www.adroit-immo.com/css/screen.css?v=1.9.2)
20:57:43	200070/200070	---M--	200	added ('OK')	image/jpeg	etag:%2230d86-60f487f2e4347%22	https://www.adroit-immo.com/images/modules/jumbotron/2.jpg	~/adroit/www.adroit-immo.com/images/modules/jumbotron/2.jpg	(from https://www.adroit-immo.com/css/screen.css?v=1.9.2)
20:57:44	200070/200070	---M--	200	added ('OK')	image/jpeg	etag:%2230d86-60f487f2eaecf%22	https://www.adroit-immo.com/images/modules/jumbotron/3.jpg	~/adroit/www.adroit-immo.com/images/modules/jumbotron/3.jpg	(from https://www.adroit-immo.com/css/screen.css?v=1.9.2)
20:57:45	200070/200070	---M--	200	added ('OK')	image/jpeg	etag:%2230d86-60f487f2f1a74%22	https://www.adroit-immo.com/images/modules/jumbotron/4.jpg	~/adroit/www.adroit-immo.com/images/modules/jumbotron/4.jpg	(from https://www.adroit-immo.com/css/screen.css?v=1.9.2)
20:57:45	136216/136216	---M-Z	200	added ('OK')	text/html	date:Sat,%2028%20Dec%202024%2019:57:45%20GMT	https://www.adroit-immo.com/vente/171-virazeil/immeuble/153-virazeil-ensemble-immobilier-de-rapport	~/adroit/www.adroit-immo.com/vente/171-virazeil/immeuble/153-virazeil-ensemble-immobilier-de-rapport.html	(from https://www.adroit-immo.com/vente/1)
20:57:46	142711/142711	---M-Z	200	added ('OK')	text/html	date:Sat,%2028%20Dec%202024%2019:57:46%20GMT	https://www.adroit-immo.com/vente/1-marmande/immeuble/58-immeuble-avec-un-rapport-de-9	~/adroit/www.adroit-immo.com/vente/1-marmande/immeuble/58-immeuble-avec-un-rapport-de-9.html	(from https://www.adroit-immo.com/vente/1)
20:57:47	149583/149583	---M-Z	200	added ('OK')	text/html	date:Sat,%2028%20Dec%202024%2019:57:47%20GMT	https://www.adroit-immo.com/vente/1-marmande/immeuble/1	~/adroit/www.adroit-immo.com/vente/1-marmande/immeuble/1.html	(from https://www.adroit-immo.com/vente/1)
20:57:48	149649/149649	---M-Z	200	added ('OK')	text/html	date:Sat,%2028%20Dec%202024%2019:57:48%20GMT	https://www.adroit-immo.com/vente/171-virazeil/immeuble/1	~/adroit/www.adroit-immo.com/vente/171-virazeil/immeuble/1.html	(from https://www.adroit-immo.com/vente/1)
20:57:49	153877/153877	---M-Z	200	added ('OK')	text/html	date:Sat,%2028%20Dec%202024%2019:57:49%20GMT	https://www.adroit-immo.com/location/1-marmande/appartement/t3/195-marmande-exceptionel-trois-pieces-dans-immeuble-de-standing/	~/adroit/www.adroit-immo.com/location/1-marmande/appartement/t3/195-marmande-exceptionel-trois-pieces-dans-immeuble-de-standing/index.html	(from https://www.adroit-immo.com/location/1)
20:57:49	143250/143250	---M-Z	200	added ('OK')	text/html	date:Sat,%2028%20Dec%202024%2019:57:49%20GMT	https://www.adroit-immo.com/location/1-marmande/studio/192-marmande-exceptionel-studio-dans-immeuble-de-standing	~/adroit/www.adroit-immo.com/location/1-marmande/studio/192-marmande-exceptionel-studio-dans-immeuble-de-standing.html	(from https://www.adroit-immo.com/location/1)
20:57:50	152660/152660	---M-Z	200	added ('OK')	text/html	date:Sat,%2028%20Dec%202024%2019:57:50%20GMT	https://www.adroit-immo.com/location/1-marmande/appartement/t2/186-marmande-exceptionel-deux-pieces-dans-immeuble-de-standing/	~/adroit/www.adroit-immo.com/location/1-marmande/appartement/t2/186-marmande-exceptionel-deux-pieces-dans-immeuble-de-standing/index.html	(from https://www.adroit-immo.com/location/1)
20:57:50	153908/153908	---M-Z	200	added ('OK')	text/html	date:Sat,%2028%20Dec%202024%2019:57:50%20GMT	https://www.adroit-immo.com/location/1-marmande/appartement/t3/185-marmande-exceptionnel-trois-pieces-dans-immeuble-de-standing/	~/adroit/www.adroit-immo.com/location/1-marmande/appartement/t3/185-marmande-exceptionnel-trois-pieces-dans-immeuble-de-standing/index.html	(from https://www.adroit-immo.com/location/1)
20:57:50	152246/152246	---M-Z	200	added ('OK')	text/html	date:Sat,%2028%20Dec%202024%2019:57:50%20GMT	https://www.adroit-immo.com/location/1-marmande/appartement/t1/191-marmande-exceptionel-t1-bis-dans-immeuble-de-standing/	~/adroit/www.adroit-immo.com/location/1-marmande/appartement/t1/191-marmande-exceptionel-t1-bis-dans-immeuble-de-standing/index.html	(from https://www.adroit-immo.com/location/1)
20:57:50	153751/153751	---M-Z	200	added ('OK')	text/html	date:Sat,%2028%20Dec%202024%2019:57:50%20GMT	https://www.adroit-immo.com/vente/1-marmande/1	~/adroit/www.adroit-immo.com/vente/1-marmande/1.html	(from https://www.adroit-immo.com/vente/1-marmande/maison/t5/173-en-exclusivite-charme-de-l-ancien/)
20:57:51	168944/168944	---M-Z	200	added ('OK')	text/html	date:Sat,%2028%20Dec%202024%2019:57:51%20GMT	https://www.adroit-immo.com/vente/1-marmande/maison/1	~/adroit/www.adroit-immo.com/vente/1-marmande/maison/1.html	(from https://www.adroit-immo.com/vente/1-marmande/maison/t5/173-en-exclusivite-charme-de-l-ancien/)
20:57:52	169288/169288	---M-Z	200	added ('OK')	text/html	date:Sat,%2028%20Dec%202024%2019:57:52%20GMT	https://www.adroit-immo.com/vente/1-marmande/maison/t5/1	~/adroit/www.adroit-immo.com/vente/1-marmande/maison/t5/1.html	(from https://www.adroit-immo.com/vente/1-marmande/maison/t5/173-en-exclusivite-charme-de-l-ancien/)
20:57:54	31096/31096	---MC-	200	added ('OK')	image/jpg	date:Sat,%2028%20Dec%202024%2019:57:53%20GMT	https://www.adroit-immo.com/admin/dpe.php?lang=fr&idann=173	~/adroit/www.adroit-immo.com/admin/dpe4dc5.php	(from https://www.adroit-immo.com/vente/1-marmande/maison/t5/173-en-exclusivite-charme-de-l-ancien/)
20:57:55	17965/17965	---MC-	200	added ('OK')	image/jpg	date:Sat,%2028%20Dec%202024%2019:57:54%20GMT	https://www.adroit-immo.com/admin/dpe.php?type=GES&lang=fr&idann=173	~/adroit/www.adroit-immo.com/admin/dpe0a4d.php	(from https://www.adroit-immo.com/vente/1-marmande/maison/t5/173-en-exclusivite-charme-de-l-ancien/)
20:57:56	31096/31096	---MC-	200	added ('OK')	image/jpg	date:Sat,%2028%20Dec%202024%2019:57:55%20GMT	https://www.adroit-immo.com/admin/dpe.php?lang=fr&idann=173&size=A4	~/adroit/www.adroit-immo.com/admin/dpee842.php	(from https://www.adroit-immo.com/vente/1-marmande/maison/t5/173-en-exclusivite-charme-de-l-ancien/)
20:57:57	17965/17965	---MC-	200	added ('OK')	image/jpg	date:Sat,%2028%20Dec%202024%2019:57:56%20GMT	https://www.adroit-immo.com/admin/dpe.php?type=GES&lang=fr&idann=173&size=A4	~/adroit/www.adroit-immo.com/admin/dpef397.php	(from https://www.adroit-immo.com/vente/1-marmande/maison/t5/173-en-exclusivite-charme-de-l-ancien/)
20:57:57	71065/71065	---M-Z	200	added ('OK')	text/html	date:Sat,%2028%20Dec%202024%2019:57:57%20GMT	https://www.adroit-immo.com/assurances	~/adroit/www.adroit-immo.com/assurances.html	(from https://www.adroit-immo.com/plan-du-site)
20:57:58	153/153	---M-Z	200	added ('OK')	text/plain	date:Sat,%2028%20Dec%202024%2019:57:58%20GMT	http://www.adroit-immo.com/robots.txt		(from https://www.adroit-immo.com/)
20:57:59	146822/146822	---M-Z	200	added ('OK')	text/html	date:Sat,%2028%20Dec%202024%2019:57:59%20GMT	https://www.adroit-immo.com/vente/171-virazeil/1	~/adroit/www.adroit-immo.com/vente/171-virazeil/1.html	(from https://www.adroit-immo.com/vente/171-virazeil/immeuble/153-virazeil-ensemble-immobilier-de-rapport)
20:58:01	7409/7409	---MC-	200	added ('OK')	image/jpg	date:Sat,%2028%20Dec%202024%2019:58:00%20GMT	https://www.adroit-immo.com/admin/dpe.php?lang=fr&idann=153	~/adroit/www.adroit-immo.com/admin/dpea946.php	(from https://www.adroit-immo.com/vente/171-virazeil/immeuble/153-virazeil-ensemble-immobilier-de-rapport)
20:58:02	6720/6720	---MC-	200	added ('OK')	image/jpg	date:Sat,%2028%20Dec%202024%2019:58:01%20GMT	https://www.adroit-immo.com/admin/dpe.php?type=GES&lang=fr&idann=153	~/adroit/www.adroit-immo.com/admin/dpe64bb.php	(from https://www.adroit-immo.com/vente/171-virazeil/immeuble/153-virazeil-ensemble-immobilier-de-rapport)
20:58:03	46709/46709	---MC-	200	added ('OK')	image/jpg	date:Sat,%2028%20Dec%202024%2019:58:02%20GMT	https://www.adroit-immo.com/admin/dpe.php?lang=fr&idann=153&size=A4	~/adroit/www.adroit-immo.com/admin/dpe2a04.php	(from https://www.adroit-immo.com/vente/171-virazeil/immeuble/153-virazeil-ensemble-immobilier-de-rapport)
20:58:04	42528/42528	---MC-	200	added ('OK')	image/jpg	date:Sat,%2028%20Dec%202024%2019:58:03%20GMT	https://www.adroit-immo.com/admin/dpe.php?type=GES&lang=fr&idann=153&size=A4	~/adroit/www.adroit-immo.com/admin/dpec57e.php	(from https://www.adroit-immo.com/vente/171-virazeil/immeuble/153-virazeil-ensemble-immobilier-de-rapport)
20:58:05	7278/7278	---MC-	200	added ('OK')	image/jpg	date:Sat,%2028%20Dec%202024%2019:58:04%20GMT	https://www.adroit-immo.com/admin/dpe.php?lang=fr&idann=58	~/adroit/www.adroit-immo.com/admin/dpe3019.php	(from https://www.adroit-immo.com/vente/1-marmande/immeuble/58-immeuble-avec-un-rapport-de-9)
20:58:06	6766/6766	---MC-	200	added ('OK')	image/jpg	date:Sat,%2028%20Dec%202024%2019:58:05%20GMT	https://www.adroit-immo.com/admin/dpe.php?type=GES&lang=fr&idann=58	~/adroit/www.adroit-immo.com/admin/dpeff30.php	(from https://www.adroit-immo.com/vente/1-marmande/immeuble/58-immeuble-avec-un-rapport-de-9)
20:58:07	46108/46108	---MC-	200	added ('OK')	image/jpg	date:Sat,%2028%20Dec%202024%2019:58:06%20GMT	https://www.adroit-immo.com/admin/dpe.php?lang=fr&idann=58&size=A4	~/adroit/www.adroit-immo.com/admin/dpe948e.php	(from https://www.adroit-immo.com/vente/1-marmande/immeuble/58-immeuble-avec-un-rapport-de-9)
20:58:08	42745/42745	---MC-	200	added ('OK')	image/jpg	date:Sat,%2028%20Dec%202024%2019:58:07%20GMT	https://www.adroit-immo.com/admin/dpe.php?type=GES&lang=fr&idann=58&size=A4	~/adroit/www.adroit-immo.com/admin/dpe9cd0.php	(from https://www.adroit-immo.com/vente/1-marmande/immeuble/58-immeuble-avec-un-rapport-de-9)
20:58:08	174154/174154	---M-Z	200	added ('OK')	text/html	date:Sat,%2028%20Dec%202024%2019:58:08%20GMT	https://www.adroit-immo.com/location/1-marmande/1	~/adroit/www.adroit-immo.com/location/1-marmande/1.html	(from https://www.adroit-immo.com/location/1-marmande/appartement/t3/195-marmande-exceptionel-trois-pieces-dans-immeuble-de-standing/)
20:58:09	186155/186155	---M-Z	200	added ('OK')	text/html	date:Sat,%2028%20Dec%202024%2019:58:09%20GMT	https://www.adroit-immo.com/location/1-marmande/appartement/1	~/adroit/www.adroit-immo.com/location/1-marmande/appartement/1.html	(from https://www.adroit-immo.com/location/1-marmande/appartement/t3/195-marmande-exceptionel-trois-pieces-dans-immeuble-de-standing/)
20:58:10	173794/173794	---M-Z	200	added ('OK')	text/html	date:Sat,%2028%20Dec%202024%2019:58:10%20GMT	https://www.adroit-immo.com/location/1-marmande/appartement/t3/1	~/adroit/www.adroit-immo.com/location/1-marmande/appartement/t3/1.html	(from https://www.adroit-immo.com/location/1-marmande/appartement/t3/195-marmande-exceptionel-trois-pieces-dans-immeuble-de-standing/)
20:58:12	5027/5027	---MC-	200	added ('OK')	image/jpg	date:Sat,%2028%20Dec%202024%2019:58:11%20GMT	https://www.adroit-immo.com/admin/dpe.php?lang=fr&idann=195	~/adroit/www.adroit-immo.com/admin/dpe651e.php	(from https://www.adroit-immo.com/location/1-marmande/appartement/t3/195-marmande-exceptionel-trois-pieces-dans-immeuble-de-standing/)
20:58:13	1854/1854	---MC-	200	added ('OK')	image/jpg	date:Sat,%2028%20Dec%202024%2019:58:12%20GMT	https://www.adroit-immo.com/admin/dpe.php?type=GES&lang=fr&idann=195	~/adroit/www.adroit-immo.com/admin/dpeb273.php	(from https://www.adroit-immo.com/location/1-marmande/appartement/t3/195-marmande-exceptionel-trois-pieces-dans-immeuble-de-standing/)
20:58:14	32036/32036	---MC-	200	added ('OK')	image/jpg	date:Sat,%2028%20Dec%202024%2019:58:13%20GMT	https://www.adroit-immo.com/admin/dpe.php?lang=fr&idann=195&size=A4	~/adroit/www.adroit-immo.com/admin/dpebcec.php	(from https://www.adroit-immo.com/location/1-marmande/appartement/t3/195-marmande-exceptionel-trois-pieces-dans-immeuble-de-standing/)
20:58:15	11729/11729	---MC-	200	added ('OK')	image/jpg	date:Sat,%2028%20Dec%202024%2019:58:14%20GMT	https://www.adroit-immo.com/admin/dpe.php?type=GES&lang=fr&idann=195&size=A4	~/adroit/www.adroit-immo.com/admin/dpebb80.php	(from https://www.adroit-immo.com/location/1-marmande/appartement/t3/195-marmande-exceptionel-trois-pieces-dans-immeuble-de-standing/)
20:58:16	5027/5027	---MC-	200	added ('OK')	image/jpg	date:Sat,%2028%20Dec%202024%2019:58:15%20GMT	https://www.adroit-immo.com/admin/dpe.php?lang=fr&idann=192	~/adroit/www.adroit-immo.com/admin/dpe7c6e.php	(from https://www.adroit-immo.com/location/1-marmande/studio/192-marmande-exceptionel-studio-dans-immeuble-de-standing)
20:58:17	1854/1854	---MC-	200	added ('OK')	image/jpg	date:Sat,%2028%20Dec%202024%2019:58:16%20GMT	https://www.adroit-immo.com/admin/dpe.php?type=GES&lang=fr&idann=192	~/adroit/www.adroit-immo.com/admin/dpe98c6.php	(from https://www.adroit-immo.com/location/1-marmande/studio/192-marmande-exceptionel-studio-dans-immeuble-de-standing)
20:58:18	32036/32036	---MC-	200	added ('OK')	image/jpg	date:Sat,%2028%20Dec%202024%2019:58:17%20GMT	https://www.adroit-immo.com/admin/dpe.php?lang=fr&idann=192&size=A4	~/adroit/www.adroit-immo.com/admin/dpe47b4.php	(from https://www.adroit-immo.com/location/1-marmande/studio/192-marmande-exceptionel-studio-dans-immeuble-de-standing)
20:58:19	11729/11729	---MC-	200	added ('OK')	image/jpg	date:Sat,%2028%20Dec%202024%2019:58:18%20GMT	https://www.adroit-immo.com/admin/dpe.php?type=GES&lang=fr&idann=192&size=A4	~/adroit/www.adroit-immo.com/admin/dpe7916.php	(from https://www.adroit-immo.com/location/1-marmande/studio/192-marmande-exceptionel-studio-dans-immeuble-de-standing)
20:58:19	167431/167431	---M-Z	200	added ('OK')	text/html	date:Sat,%2028%20Dec%202024%2019:58:19%20GMT	https://www.adroit-immo.com/location/1-marmande/appartement/t1/1	~/adroit/www.adroit-immo.com/location/1-marmande/appartement/t1/1.html	(from https://www.adroit-immo.com/location/1-marmande/appartement/t1/191-marmande-exceptionel-t1-bis-dans-immeuble-de-standing/)
20:58:21	5027/5027	---MC-	200	added ('OK')	image/jpg	date:Sat,%2028%20Dec%202024%2019:58:20%20GMT	https://www.adroit-immo.com/admin/dpe.php?lang=fr&idann=191	~/adroit/www.adroit-immo.com/admin/dpef2d7.php	(from https://www.adroit-immo.com/location/1-marmande/appartement/t1/191-marmande-exceptionel-t1-bis-dans-immeuble-de-standing/)
20:58:22	1854/1854	---MC-	200	added ('OK')	image/jpg	date:Sat,%2028%20Dec%202024%2019:58:21%20GMT	https://www.adroit-immo.com/admin/dpe.php?type=GES&lang=fr&idann=191	~/adroit/www.adroit-immo.com/admin/dpe4f93.php	(from https://www.adroit-immo.com/location/1-marmande/appartement/t1/191-marmande-exceptionel-t1-bis-dans-immeuble-de-standing/)
20:58:23	32036/32036	---MC-	200	added ('OK')	image/jpg	date:Sat,%2028%20Dec%202024%2019:58:22%20GMT	https://www.adroit-immo.com/admin/dpe.php?lang=fr&idann=191&size=A4	~/adroit/www.adroit-immo.com/admin/dpe5e9d.php	(from https://www.adroit-immo.com/location/1-marmande/appartement/t1/191-marmande-exceptionel-t1-bis-dans-immeuble-de-standing/)
20:58:24	11729/11729	---MC-	200	added ('OK')	image/jpg	date:Sat,%2028%20Dec%202024%2019:58:23%20GMT	https://www.adroit-immo.com/admin/dpe.php?type=GES&lang=fr&idann=191&size=A4	~/adroit/www.adroit-immo.com/admin/dpe23af.php	(from https://www.adroit-immo.com/location/1-marmande/appartement/t1/191-marmande-exceptionel-t1-bis-dans-immeuble-de-standing/)
20:58:24	167448/167448	---M-Z	200	added ('OK')	text/html	date:Sat,%2028%20Dec%202024%2019:58:24%20GMT	https://www.adroit-immo.com/location/1-marmande/appartement/t2/1	~/adroit/www.adroit-immo.com/location/1-marmande/appartement/t2/1.html	(from https://www.adroit-immo.com/location/1-marmande/appartement/t2/186-marmande-exceptionel-deux-pieces-dans-immeuble-de-standing/)
20:58:26	5027/5027	---MC-	200	added ('OK')	image/jpg	date:Sat,%2028%20Dec%202024%2019:58:25%20GMT	https://www.adroit-immo.com/admin/dpe.php?lang=fr&idann=186	~/adroit/www.adroit-immo.com/admin/dped41d.php	(from https://www.adroit-immo.com/location/1-marmande/appartement/t2/186-marmande-exceptionel-deux-pieces-dans-immeuble-de-standing/)
20:58:27	1854/1854	---MC-	200	added ('OK')	image/jpg	date:Sat,%2028%20Dec%202024%2019:58:26%20GMT	https://www.adroit-immo.com/admin/dpe.php?type=GES&lang=fr&idann=186	~/adroit/www.adroit-immo.com/admin/dpee11a.php	(from https://www.adroit-immo.com/location/1-marmande/appartement/t2/186-marmande-exceptionel-deux-pieces-dans-immeuble-de-standing/)
20:58:28	32036/32036	---MC-	200	added ('OK')	image/jpg	date:Sat,%2028%20Dec%202024%2019:58:27%20GMT	https://www.adroit-immo.com/admin/dpe.php?lang=fr&idann=186&size=A4	~/adroit/www.adroit-immo.com/admin/dpeb73e.php	(from https://www.adroit-immo.com/location/1-marmande/appartement/t2/186-marmande-exceptionel-deux-pieces-dans-immeuble-de-standing/)
20:58:29	11729/11729	---MC-	200	added ('OK')	image/jpg	date:Sat,%2028%20Dec%202024%2019:58:28%20GMT	https://www.adroit-immo.com/admin/dpe.php?type=GES&lang=fr&idann=186&size=A4	~/adroit/www.adroit-immo.com/admin/dpe867a.php	(from https://www.adroit-immo.com/location/1-marmande/appartement/t2/186-marmande-exceptionel-deux-pieces-dans-immeuble-de-standing/)
20:58:30	5027/5027	---MC-	200	added ('OK')	image/jpg	date:Sat,%2028%20Dec%202024%2019:58:29%20GMT	https://www.adroit-immo.com/admin/dpe.php?lang=fr&idann=185	~/adroit/www.adroit-immo.com/admin/dpe59f7.php	(from https://www.adroit-immo.com/location/1-marmande/appartement/t3/185-marmande-exceptionnel-trois-pieces-dans-immeuble-de-standing/)
20:58:31	1854/1854	---MC-	200	added ('OK')	image/jpg	date:Sat,%2028%20Dec%202024%2019:58:30%20GMT	https://www.adroit-immo.com/admin/dpe.php?type=GES&lang=fr&idann=185	~/adroit/www.adroit-immo.com/admin/dpe7008.php	(from https://www.adroit-immo.com/location/1-marmande/appartement/t3/185-marmande-exceptionnel-trois-pieces-dans-immeuble-de-standing/)
20:58:32	32036/32036	---MC-	200	added ('OK')	image/jpg	date:Sat,%2028%20Dec%202024%2019:58:31%20GMT	https://www.adroit-immo.com/admin/dpe.php?lang=fr&idann=185&size=A4	~/adroit/www.adroit-immo.com/admin/dpe77fa.php	(from https://www.adroit-immo.com/location/1-marmande/appartement/t3/185-marmande-exceptionnel-trois-pieces-dans-immeuble-de-standing/)
20:58:33	11729/11729	---MC-	200	added ('OK')	image/jpg	date:Sat,%2028%20Dec%202024%2019:58:32%20GMT	https://www.adroit-immo.com/admin/dpe.php?type=GES&lang=fr&idann=185&size=A4	~/adroit/www.adroit-immo.com/admin/dpe349c.php	(from https://www.adroit-immo.com/location/1-marmande/appartement/t3/185-marmande-exceptionnel-trois-pieces-dans-immeuble-de-standing/)
20:58:33	167025/167025	---M-Z	200	added ('OK')	text/html	date:Sat,%2028%20Dec%202024%2019:58:33%20GMT	https://www.adroit-immo.com/location/1-marmande/studio/1	~/adroit/www.adroit-immo.com/location/1-marmande/studio/1.html	(from https://www.adroit-immo.com/location/1-marmande/1)
